Sample description: chromixs
Sample: chromixs  c= 0 mg/ml  Code: chromixs
  3.795410e+00   1.565584e-04   1.388068e-04
  3.797090e+00   2.788614e-04   1.372626e-04
  3.798760e+00  -7.740543e-05   1.353581e-04
  3.800430e+00   2.653872e-04   1.350055e-04
  3.802110e+00   1.683792e-04   1.346296e-04
  3.803780e+00   1.988091e-04   1.340524e-04
  3.805450e+00   2.691388e-04   1.328179e-04
  3.807130e+00   1.265990e-04   1.321714e-04
  3.808800e+00   3.660675e-05   1.326068e-04
  3.810470e+00   1.259555e-04   1.327326e-04
  3.812150e+00   7.657174e-05   1.324092e-04
  3.813820e+00   3.063185e-04   1.322418e-04
  3.815490e+00   4.487692e-05   1.310505e-04
  3.817170e+00   2.156363e-04   1.316751e-04
  3.818840e+00   7.860647e-05   1.315558e-04
  3.820510e+00   6.794151e-05   1.308614e-04
  3.822190e+00   9.287120e-05   1.306063e-04
  3.823860e+00   4.306697e-05   1.306914e-04
  3.825530e+00   1.226221e-04   1.304879e-04
  3.827210e+00   2.026861e-04   1.310017e-04
  3.828880e+00   8.043977e-06   1.305739e-04
  3.830560e+00   2.551375e-04   1.308707e-04
  3.832230e+00   5.190571e-06   1.302168e-04
  3.833900e+00   1.443057e-04   1.308002e-04
  3.835580e+00  -6.542566e-05   1.288158e-04
  3.837250e+00   3.122910e-04   1.300670e-04
  3.838920e+00   3.164808e-04   1.308423e-04
  3.840600e+00   2.480987e-04   1.303681e-04
  3.842270e+00   1.952652e-04   1.300967e-04
  3.843940e+00  -4.617164e-06   1.293381e-04
  3.845620e+00   1.335237e-04   1.295668e-04
  3.847290e+00   1.182700e-04   1.297418e-04
  3.848960e+00   1.154831e-04   1.285994e-04
  3.850640e+00  -4.783676e-05   1.289460e-04
  3.852310e+00   1.098582e-04   1.293910e-04
  3.853980e+00   5.377166e-04   1.303908e-04
  3.855660e+00   2.090059e-04   1.287408e-04
  3.857330e+00   1.873872e-04   1.289254e-04
  3.859000e+00   1.825337e-04   1.296645e-04
  3.860680e+00   3.121824e-05   1.290209e-04
  3.862350e+00  -1.319288e-05   1.282466e-04
  3.864020e+00   8.793028e-05   1.288381e-04
  3.865700e+00   2.129548e-05   1.281769e-04
  3.867370e+00  -1.081698e-04   1.285686e-04
  3.869040e+00   1.688848e-04   1.289568e-04
  3.870720e+00   4.242369e-04   1.286219e-04
  3.872390e+00   2.834639e-04   1.287425e-04
  3.874060e+00   3.246112e-05   1.288650e-04
  3.875740e+00   4.284902e-05   1.286094e-04
  3.877410e+00   3.384424e-05   1.270986e-04
  3.879080e+00   3.132358e-04   1.282397e-04
  3.880760e+00   2.208214e-04   1.288358e-04
  3.882430e+00   1.890555e-04   1.289641e-04
  3.884100e+00   3.154696e-04   1.277943e-04
  3.885780e+00   1.010806e-05   1.283496e-04
  3.887450e+00   1.909049e-04   1.282360e-04
  3.889120e+00   2.545502e-04   1.286384e-04
  3.890800e+00   8.132924e-05   1.275589e-04
  3.892470e+00   5.340878e-05   1.279845e-04
  3.894140e+00   1.636357e-04   1.281518e-04
  3.895820e+00   3.165625e-04   1.283696e-04
  3.897490e+00   1.543852e-04   1.277097e-04
  3.899170e+00  -9.753323e-05   1.273470e-04
  3.900840e+00   1.363521e-04   1.276954e-04
  3.902510e+00   1.792147e-04   1.286753e-04
  3.904190e+00   2.252092e-04   1.289899e-04
  3.905860e+00   1.552183e-05   1.269512e-04
  3.907530e+00   8.339133e-05   1.278329e-04
  3.909210e+00  -7.955048e-05   1.277788e-04
  3.910880e+00  -1.194268e-05   1.284178e-04
  3.912550e+00   2.486548e-04   1.279972e-04
  3.914230e+00   5.928148e-05   1.283214e-04
  3.915900e+00   1.171740e-04   1.283250e-04
  3.917570e+00   2.409885e-04   1.287853e-04
  3.919250e+00   1.631600e-04   1.278513e-04
  3.920920e+00  -5.870915e-05   1.279821e-04
  3.922590e+00   1.659004e-04   1.281518e-04
  3.924270e+00   5.607136e-05   1.280548e-04
  3.925940e+00   2.519680e-04   1.280430e-04
  3.927610e+00  -7.660718e-05   1.270768e-04
  3.929290e+00   1.812996e-04   1.276264e-04
  3.930960e+00   2.582168e-04   1.276110e-04
  3.932630e+00   1.899303e-04   1.278443e-04
  3.934310e+00  -6.275514e-05   1.265662e-04
  3.935980e+00   1.711516e-04   1.270819e-04
  3.937650e+00  -4.340598e-05   1.273943e-04
  3.939330e+00   2.309822e-04   1.272410e-04
  3.941000e+00   8.533080e-05   1.264890e-04
  3.942670e+00   6.171317e-05   1.268584e-04
  3.944350e+00  -4.723231e-05   1.271671e-04
  3.946020e+00  -1.757662e-05   1.272796e-04
  3.947690e+00   5.856617e-05   1.272838e-04
  3.949370e+00   3.371848e-04   1.269891e-04
  3.951040e+00   1.480689e-04   1.278541e-04
  3.952710e+00   1.013455e-04   1.273958e-04
  3.954390e+00   3.132377e-04   1.279539e-04
  3.956060e+00   1.384127e-06   1.271022e-04
  3.957730e+00  -1.153628e-04   1.269781e-04
  3.959410e+00  -2.507913e-05   1.276304e-04
  3.961080e+00   1.409174e-04   1.276925e-04
  3.962750e+00   1.108490e-04   1.274143e-04
  3.964430e+00   2.315030e-04   1.278679e-04
  3.966100e+00   7.315593e-05   1.277478e-04
  3.967780e+00   1.810436e-04   1.284289e-04
  3.969450e+00   7.284324e-05   1.270567e-04
  3.971120e+00   2.075057e-04   1.278551e-04
  3.972800e+00   6.556069e-05   1.285427e-04
  3.974470e+00   4.477002e-05   1.284577e-04
  3.976140e+00   2.274271e-04   1.279641e-04
  3.977820e+00   6.836510e-06   1.281814e-04
  3.979490e+00   1.589519e-04   1.282199e-04
  3.981160e+00  -1.398758e-05   1.283614e-04
  3.982840e+00   1.574315e-04   1.278299e-04
  3.984510e+00   1.362650e-04   1.278151e-04
  3.986180e+00  -5.169635e-05   1.282708e-04
  3.987860e+00   1.039653e-04   1.282746e-04
  3.989530e+00   1.196578e-04   1.283624e-04
  3.991200e+00   2.040565e-04   1.278674e-04
  3.992880e+00   9.318308e-05   1.283196e-04
  3.994550e+00   2.626425e-04   1.287412e-04
  3.996220e+00   1.317391e-04   1.288398e-04
  3.997900e+00   8.382328e-05   1.276595e-04
  3.999570e+00   9.461336e-05   1.289329e-04
  4.001240e+00   4.060326e-05   1.281866e-04
range-from: 33
range-to: 2382
data-frames-directory: /Users/rod_hughes/Desktop/HALOS_measurements_March_2022/data/p3l-langkilde-17_Med25_ACID/datacollection/data/absolute
parent-buffer-frame-index-first: 1096
parent-buffer-frame-index-last: 2880
parent-buffer-frames: sec_0003_01096.dat sec_0003_01097.dat sec_0003_01098.dat sec_0003_01099.dat sec_0003_01100.dat sec_0003_01101.dat sec_0003_01102.dat sec_0003_01103.dat sec_0003_01104.dat sec_0003_01105.dat sec_0003_01106.dat sec_0003_01107.dat sec_0003_01108.dat sec_0003_01109.dat sec_0003_01110.dat sec_0003_01111.dat sec_0003_01112.dat sec_0003_01113.dat sec_0003_01114.dat sec_0003_01115.dat sec_0003_01116.dat sec_0003_01117.dat sec_0003_01118.dat sec_0003_01119.dat sec_0003_01120.dat sec_0003_01121.dat sec_0003_01122.dat sec_0003_01123.dat sec_0003_01124.dat sec_0003_01125.dat sec_0003_01126.dat sec_0003_01127.dat sec_0003_01128.dat sec_0003_01129.dat sec_0003_01130.dat sec_0003_01131.dat sec_0003_01132.dat sec_0003_01133.dat sec_0003_01134.dat sec_0003_01135.dat sec_0003_01136.dat sec_0003_01137.dat sec_0003_01138.dat sec_0003_01139.dat sec_0003_01140.dat sec_0003_01141.dat sec_0003_01142.dat sec_0003_01143.dat sec_0003_01144.dat sec_0003_01145.dat sec_0003_01146.dat sec_0003_01147.dat sec_0003_01148.dat sec_0003_01149.dat sec_0003_01150.dat sec_0003_01151.dat sec_0003_01152.dat sec_0003_01153.dat sec_0003_01154.dat sec_0003_01155.dat sec_0003_01156.dat sec_0003_01157.dat sec_0003_01158.dat sec_0003_01159.dat sec_0003_01160.dat sec_0003_01161.dat sec_0003_01162.dat sec_0003_01163.dat sec_0003_01164.dat sec_0003_01165.dat sec_0003_01166.dat sec_0003_01167.dat sec_0003_01168.dat sec_0003_01169.dat sec_0003_01170.dat sec_0003_01171.dat sec_0003_01172.dat sec_0003_01173.dat sec_0003_01174.dat sec_0003_01175.dat sec_0003_01176.dat sec_0003_01177.dat sec_0003_01178.dat sec_0003_01179.dat sec_0003_01180.dat sec_0003_01181.dat sec_0003_01182.dat sec_0003_01183.dat sec_0003_01184.dat sec_0003_01185.dat sec_0003_01186.dat sec_0003_01187.dat sec_0003_01188.dat sec_0003_01189.dat sec_0003_01190.dat sec_0003_01191.dat sec_0003_01192.dat sec_0003_01193.dat sec_0003_01194.dat sec_0003_01195.dat sec_0003_01196.dat sec_0003_01197.dat sec_0003_01198.dat sec_0003_01199.dat sec_0003_01200.dat sec_0003_01201.dat sec_0003_01202.dat sec_0003_01203.dat sec_0003_01204.dat sec_0003_01205.dat sec_0003_01206.dat sec_0003_01207.dat sec_0003_01208.dat sec_0003_01209.dat sec_0003_01210.dat sec_0003_01211.dat sec_0003_01212.dat sec_0003_01213.dat sec_0003_01214.dat sec_0003_01215.dat sec_0003_01216.dat sec_0003_01217.dat sec_0003_01218.dat sec_0003_01219.dat sec_0003_01220.dat sec_0003_01221.dat sec_0003_01222.dat sec_0003_01223.dat sec_0003_01224.dat sec_0003_01225.dat sec_0003_01226.dat sec_0003_01227.dat sec_0003_01228.dat sec_0003_01229.dat sec_0003_01230.dat sec_0003_01231.dat sec_0003_01232.dat sec_0003_01233.dat sec_0003_01234.dat sec_0003_01235.dat sec_0003_01236.dat sec_0003_01237.dat sec_0003_01238.dat sec_0003_01239.dat sec_0003_01240.dat sec_0003_01241.dat sec_0003_01242.dat sec_0003_02793.dat sec_0003_02794.dat sec_0003_02795.dat sec_0003_02796.dat sec_0003_02797.dat sec_0003_02819.dat sec_0003_02820.dat sec_0003_02821.dat sec_0003_02822.dat sec_0003_02823.dat sec_0003_02824.dat sec_0003_02825.dat sec_0003_02826.dat sec_0003_02827.dat sec_0003_02828.dat sec_0003_02829.dat sec_0003_02830.dat sec_0003_02831.dat sec_0003_02832.dat sec_0003_02833.dat sec_0003_02834.dat sec_0003_02835.dat sec_0003_02836.dat sec_0003_02837.dat sec_0003_02838.dat sec_0003_02839.dat sec_0003_02840.dat sec_0003_02841.dat sec_0003_02842.dat sec_0003_02843.dat sec_0003_02844.dat sec_0003_02845.dat sec_0003_02846.dat sec_0003_02847.dat sec_0003_02848.dat sec_0003_02849.dat sec_0003_02850.dat sec_0003_02851.dat sec_0003_02852.dat sec_0003_02853.dat sec_0003_02854.dat sec_0003_02855.dat sec_0003_02856.dat sec_0003_02857.dat sec_0003_02858.dat sec_0003_02859.dat sec_0003_02860.dat sec_0003_02861.dat sec_0003_02862.dat sec_0003_02863.dat sec_0003_02864.dat sec_0003_02865.dat sec_0003_02866.dat sec_0003_02867.dat sec_0003_02868.dat sec_0003_02869.dat sec_0003_02870.dat sec_0003_02871.dat sec_0003_02872.dat sec_0003_02873.dat sec_0003_02874.dat sec_0003_02875.dat sec_0003_02876.dat sec_0003_02877.dat sec_0003_02878.dat sec_0003_02879.dat sec_0003_02880.dat
parent-sample-frame-index-first: 1494
parent-sample-frame-index-last: 1544
parent-sample-frames: sec_0003_01494.dat sec_0003_01495.dat sec_0003_01496.dat sec_0003_01497.dat sec_0003_01498.dat sec_0003_01499.dat sec_0003_01500.dat sec_0003_01501.dat sec_0003_01502.dat sec_0003_01503.dat sec_0003_01504.dat sec_0003_01505.dat sec_0003_01506.dat sec_0003_01507.dat sec_0003_01508.dat sec_0003_01509.dat sec_0003_01510.dat sec_0003_01511.dat sec_0003_01512.dat sec_0003_01513.dat sec_0003_01514.dat sec_0003_01515.dat sec_0003_01516.dat sec_0003_01517.dat sec_0003_01518.dat sec_0003_01519.dat sec_0003_01520.dat sec_0003_01521.dat sec_0003_01522.dat sec_0003_01523.dat sec_0003_01524.dat sec_0003_01525.dat sec_0003_01526.dat sec_0003_01527.dat sec_0003_01528.dat sec_0003_01529.dat sec_0003_01530.dat sec_0003_01531.dat sec_0003_01532.dat sec_0003_01533.dat sec_0003_01534.dat sec_0003_01535.dat sec_0003_01536.dat sec_0003_01537.dat sec_0003_01538.dat sec_0003_01539.dat sec_0003_01540.dat sec_0003_01541.dat sec_0003_01542.dat sec_0003_01543.dat sec_0003_01544.dat
